2025-09-17 01:31:47,433 | __main__ | INFO | STARTING JIT Market-Making Bot in Sniper Mode...
2025-09-17 01:44:18,454 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:18,709 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:18,783 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:18,877 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:19,921 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:20,472 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:20,474 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:20,474 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:20,474 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (144ms)
2025-09-17 01:44:20,475 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:20,475 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:20,475 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:20,822 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:20,824 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:21,081 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:21,163 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:21,240 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:22,251 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:22,823 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:22,824 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:22,824 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:22,825 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (160ms)
2025-09-17 01:44:22,825 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:22,825 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:22,826 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:22,983 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:22,984 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:23,102 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:23,312 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:23,448 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:24,462 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:24,999 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:25,000 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:25,000 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:25,001 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (143ms)
2025-09-17 01:44:25,002 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:25,002 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:25,002 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:25,336 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:25,337 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:25,490 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:25,579 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:25,710 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:26,737 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:27,295 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:27,296 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:27,296 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:27,297 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (160ms)
2025-09-17 01:44:27,297 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:27,297 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:27,298 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:27,654 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:27,656 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:27,737 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:27,965 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:28,095 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:29,122 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:29,663 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:29,664 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:29,665 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:29,666 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (143ms)
2025-09-17 01:44:29,667 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:29,667 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:29,668 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:29,829 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:29,831 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:29,936 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:30,068 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:30,140 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:31,195 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:31,947 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:31,948 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:31,948 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:31,949 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (341ms)
2025-09-17 01:44:31,950 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:31,950 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:31,950 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:32,110 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:32,111 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:32,382 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:32,476 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:32,567 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:33,578 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:34,112 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:34,112 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:34,113 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:34,114 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (153ms)
2025-09-17 01:44:34,114 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:34,115 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:34,115 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:34,268 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:34,270 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:34,364 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:34,451 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:34,524 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:35,579 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:36,320 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:36,321 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:36,321 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:36,322 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (331ms)
2025-09-17 01:44:36,322 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:36,323 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:36,323 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:36,467 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:36,468 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:36,579 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:36,683 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:36,822 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:37,851 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:38,412 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:38,413 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:38,414 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:38,414 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (142ms)
2025-09-17 01:44:38,414 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:38,415 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:38,415 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:38,748 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:38,750 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:38,939 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:39,059 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:39,281 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:40,314 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:40,957 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:40,958 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:40,959 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:40,959 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (142ms)
2025-09-17 01:44:40,960 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:40,960 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:40,960 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:41,306 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:41,308 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:41,457 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:41,553 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:41,626 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:42,673 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:43,222 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:43,223 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:43,224 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:43,224 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (145ms)
2025-09-17 01:44:43,225 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:43,225 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:43,225 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:43,372 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:43,373 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:43,655 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:43,779 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:43,908 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:44,943 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:45,737 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:45,738 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:45,738 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:45,739 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (334ms)
2025-09-17 01:44:45,739 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:45,739 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:45,739 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:45,900 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:45,902 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:46,001 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:46,131 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:46,200 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:47,247 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:47,800 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:47,801 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:47,801 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:47,801 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (155ms)
2025-09-17 01:44:47,801 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
